,Zip Code,Year,Median Income (dollars)
2035,75845,2013,34093.083333333336
2036,75845,2014,34735.291666666664
2037,75845,2015,35421.583333333336
2038,75845,2016,36153.375
2039,75846,2011,44750.0
2040,75846,2012,43565.916666666664
2041,75846,2013,42053.75
2042,75846,2014,41978.95833333333
2043,75846,2015,41823.291666666664
2044,75846,2016,40669.0
2045,75847,2011,35843.0
2046,75847,2012,36503.83333333333
2047,75847,2013,37011.541666666664
2048,75847,2014,40277.041666666664
2049,75847,2015,39692.666666666664
2050,75847,2016,38682.041666666664
2051,75848,2011,64643.0
2052,75848,2012,65803.79166666667
2053,75848,2013,66044.45833333334
2054,75848,2014,59548.583333333336
2055,75848,2015,52693.125
2056,75848,2016,50727.291666666664
2057,75849,2011,45341.0
2058,75849,2012,44479.208333333336
2059,75849,2013,31867.458333333332
2060,75849,2014,21132.125
2061,75849,2015,20641.583333333332
2062,75849,2016,20848.333333333332
2063,75850,2011,87917.0
2064,75850,2012,81258.83333333333
2065,75850,2013,72649.625
2066,75850,2014,58450.416666666664
2067,75850,2015,49156.416666666664
2068,75850,2016,49794.666666666664
2069,75851,2011,35750.0
2070,75851,2012,36541.916666666664
2071,75851,2013,37806.20833333333
2072,75851,2014,36710.0
2073,75851,2015,34879.791666666664
2074,75851,2016,39160.875
2075,75852,2011,36111.0
2076,75852,2012,38058.291666666664
2077,75852,2013,43821.041666666664
2078,75852,2014,45801.5
2079,75852,2015,45316.958333333336
2080,75852,2016,47481.333333333336
2081,75853,2011,35789.0
2082,75853,2012,35154.708333333336
2083,75853,2013,33253.0
2084,75853,2014,33070.291666666664
2085,75853,2015,30410.083333333332
2086,75853,2016,27630.916666666668
2087,75855,2011,24732.0
2088,75855,2012,29242.458333333332
2089,75855,2013,35796.041666666664
2090,75855,2014,36901.916666666664
2091,75855,2015,35776.166666666664
2092,75855,2016,36707.791666666664
2093,75856,2011,24916.0
2094,75856,2012,24927.916666666668
2095,75856,2013,24786.333333333332
2096,75856,2014,36933.791666666664
2097,75858,2011,68047.0
2098,75858,2012,68164.54166666667
2099,75858,2013,61756.416666666664
2100,75858,2014,56385.416666666664
2101,75859,2011,56146.0
2102,75859,2012,56933.583333333336
2103,75859,2013,58034.958333333336
2104,75859,2014,54846.958333333336
2105,75859,2015,54566.375
2106,75859,2016,48780.875
2107,75860,2011,40694.0
2108,75860,2012,41175.541666666664
2109,75860,2013,44456.541666666664
2110,75860,2014,46242.875
2111,75860,2015,43514.08333333333
2112,75860,2016,43133.833333333336
2113,75861,2011,41671.0
2114,75861,2012,47677.0
2115,75861,2013,55375.25
2116,75861,2014,56402.208333333336
2117,75861,2015,56714.791666666664
2118,75861,2016,59808.25
2119,75862,2011,39148.0
2120,75862,2012,39140.416666666664
2121,75862,2013,36900.70833333333
2122,75862,2014,35125.833333333336
2123,75862,2015,33952.791666666664
2124,75862,2016,34208.875
2125,75901,2011,40188.0
2126,75901,2012,40973.416666666664
2127,75901,2013,41730.625
2128,75901,2014,43476.25
2129,75901,2015,44907.583333333336
2130,75901,2016,45292.791666666664
2131,75904,2011,38023.0
2132,75904,2012,37296.625
2133,75904,2013,38081.125
2134,75904,2014,39955.08333333333
2135,75904,2015,42344.375
2136,75904,2016,43745.791666666664
2137,75925,2011,43676.0
2138,75925,2012,42066.70833333333
2139,75925,2013,40849.08333333333
2140,75925,2014,36637.666666666664
2141,75925,2015,33023.541666666664
2142,75925,2016,31825.416666666668
2143,75926,2011,33333.0
2144,75926,2012,33413.708333333336
2145,75926,2013,34900.083333333336
2146,75926,2014,37625.875
2147,75926,2015,41196.33333333333
2148,75926,2016,41296.875
2149,75928,2011,45882.0
2150,75928,2012,31862.583333333332
2151,75928,2013,28283.166666666668
2152,75928,2014,27121.5
2153,75928,2016,20427.916666666664
2154,75929,2011,24522.0
2155,75929,2012,25707.708333333332
2156,75929,2013,29232.458333333332
2157,75929,2014,30642.333333333332
2158,75929,2015,28607.583333333332
2159,75929,2016,28259.833333333332
2160,75930,2011,35326.0
2161,75930,2012,30670.375
2162,75930,2013,24656.958333333332
2163,75930,2014,24512.375
2164,75930,2015,27795.208333333332
2165,75930,2016,26486.875
2166,75931,2011,38027.0
2167,75931,2012,40981.791666666664
2168,75931,2013,45131.916666666664
2169,75931,2014,49018.041666666664
2170,75931,2015,51557.25
2171,75931,2016,54162.791666666664
2172,75932,2011,38477.0
2173,75932,2012,40922.08333333333
2174,75932,2013,44204.333333333336
2175,75932,2014,43349.791666666664
2176,75932,2015,44930.0
2177,75932,2016,46799.875
2178,75933,2011,31354.0
2179,75933,2012,38847.416666666664
2180,75933,2013,44033.166666666664
2181,75933,2014,43148.08333333333
2182,75933,2015,43239.0
2183,75933,2016,45053.208333333336
2184,75934,2011,32708.0
2185,75934,2012,21995.458333333332
2186,75934,2013,12020.458333333334
2187,75934,2014,11081.0
2188,75935,2011,34025.0
2189,75935,2012,35079.083333333336
2190,75935,2013,37431.875
2191,75935,2014,37573.291666666664
2192,75935,2015,37293.75
2193,75935,2016,35446.291666666664
2194,75936,2011,55250.0
2195,75936,2012,54098.958333333336
2196,75936,2013,50890.625
2197,75936,2014,48695.583333333336
2198,75936,2015,49133.5
2199,75936,2016,44004.708333333336
2200,75937,2011,40909.0
2201,75937,2012,41307.666666666664
2202,75937,2013,41873.58333333333
2203,75937,2014,42809.625
2204,75937,2015,41726.33333333333
2205,75937,2016,41020.08333333333
2206,75938,2011,34442.0
2207,75938,2012,35737.125
2208,75938,2013,39096.08333333333
2209,75938,2014,43015.708333333336
2210,75938,2015,45114.458333333336
2211,75938,2016,46061.125
2212,75939,2011,36797.0
2213,75939,2012,35929.791666666664
2214,75939,2013,37323.125
2215,75939,2014,39912.75
2216,75939,2015,39935.33333333333
2217,75939,2016,39273.08333333333
2218,75941,2011,46875.0
2219,75941,2012,46969.791666666664
2220,75941,2013,46469.875
2221,75941,2014,47272.5
2222,75941,2015,47030.708333333336
2223,75941,2016,45094.541666666664
2224,75942,2011,45142.0
2225,75942,2012,29153.625
2226,75942,2013,30730.45833333333
2227,75942,2014,43640.916666666664
2228,75942,2015,44345.833333333336
2229,75942,2016,45180.958333333336
2230,75943,2011,57212.0
2231,75943,2012,57503.416666666664
2232,75943,2013,57107.041666666664
2233,75943,2014,54588.083333333336
2234,75943,2015,51193.416666666664
2235,75943,2016,48543.333333333336
2236,75944,2011,44464.0
2237,75944,2012,46785.583333333336
2238,75944,2013,45364.583333333336
2239,75944,2014,42971.791666666664
2240,75944,2015,43260.5
2241,75944,2016,39839.541666666664
2242,75946,2011,55096.0
2243,75946,2012,52879.5
2244,75946,2013,47142.458333333336
2245,75946,2014,43089.041666666664
2246,75946,2015,43010.08333333333
2247,75946,2016,42065.70833333333
2248,75948,2011,33415.0
2249,75948,2012,34293.041666666664
2250,75948,2013,34827.458333333336
2251,75948,2014,34735.5
2252,75948,2015,33024.375
2253,75948,2016,32055.5
2254,75949,2011,36446.0
2255,75949,2012,37588.916666666664
2256,75949,2013,38344.20833333333
2257,75949,2014,38512.20833333333
2258,75949,2015,40683.95833333333
2259,75949,2016,41312.625
2260,75951,2011,35061.0
2261,75951,2012,34522.041666666664
2262,75951,2013,33867.75
2263,75951,2014,33093.333333333336
2264,75951,2015,34179.541666666664
2265,75951,2016,37658.5
2266,75954,2011,34900.0
2267,75954,2012,38775.08333333333
2268,75954,2013,41187.875
2269,75954,2014,38579.20833333333
2270,75954,2015,41169.333333333336
2271,75954,2016,45731.0
2272,75956,2011,40417.0
2273,75956,2012,40849.791666666664
2274,75956,2013,41989.5
2275,75956,2014,42272.416666666664
2276,75956,2015,39506.95833333333
2277,75956,2016,37348.5
2278,75959,2011,39044.0
2279,75959,2012,36176.416666666664
2280,75959,2013,30862.375
2281,75959,2014,28466.666666666668
2282,75959,2015,27921.458333333332
2283,75959,2016,34878.25
2284,75960,2011,41354.0
2285,75960,2012,49196.791666666664
2286,75960,2013,45857.666666666664
2287,75960,2014,38087.041666666664
2288,75961,2011,30871.0
2289,75961,2012,28993.041666666668
2290,75961,2013,28492.208333333332
2291,75961,2014,30451.375
2292,75961,2015,31672.875
2293,75961,2016,32250.625
2294,75964,2011,34774.0
2295,75964,2012,34885.041666666664
2296,75964,2013,35438.333333333336
2297,75964,2014,36362.166666666664
2298,75964,2015,37035.45833333333
2299,75964,2016,35916.041666666664
2300,75965,2011,37624.0
2301,75965,2012,38208.45833333333
2302,75965,2013,39216.5
2303,75965,2014,40870.291666666664
2304,75965,2015,42175.541666666664
2305,75965,2016,43846.75
2306,75966,2011,32934.0
2307,75966,2012,32174.041666666668
2308,75966,2013,30482.333333333332
2309,75966,2014,30217.375
2310,75966,2015,32425.333333333332
2311,75966,2016,33144.375
2312,75968,2011,33342.0
2313,75968,2012,31835.083333333332
2314,75968,2013,31704.0
2315,75968,2014,33636.708333333336
2316,75968,2015,32542.541666666668
2317,75968,2016,29953.166666666668
2318,75969,2011,55067.0
2319,75969,2012,56525.708333333336
2320,75969,2013,57425.791666666664
2321,75969,2014,50953.375
2322,75969,2015,46379.541666666664
2323,75969,2016,48807.583333333336
2324,75972,2011,27027.0
2325,75972,2012,27472.25
2326,75972,2013,28113.875
2327,75972,2014,29492.291666666668
2328,75972,2015,29709.041666666668
2329,75972,2016,30085.416666666668
2330,75973,2011,45833.0
2331,75973,2012,48056.541666666664
2332,75973,2013,45987.625
2333,75973,2014,42512.83333333333
2334,75973,2015,43661.458333333336
2335,75973,2016,46490.041666666664
2336,75974,2011,29519.0
2337,75974,2012,30283.833333333332
2338,75974,2013,30665.041666666668
2339,75974,2014,32154.375
2340,75974,2015,33309.25
2341,75974,2016,32911.125
2342,75975,2011,36347.0
2343,75975,2012,35947.25
2344,75975,2013,35433.5
2345,75975,2014,35359.208333333336
2346,75975,2015,35033.625
2347,75975,2016,35250.458333333336
2348,75976,2011,18958.0
2349,75976,2012,22475.041666666668
2350,75976,2013,27624.708333333332
2351,75976,2014,27324.958333333332
2352,75976,2015,26130.875
2353,75976,2016,27046.875
2354,75977,2011,21791.0
2355,75977,2012,25635.75
2356,75977,2013,36562.791666666664
2357,75977,2014,36538.125
2358,75977,2015,34937.625
2359,75977,2016,38057.70833333333
2360,75978,2011,21838.0
2361,75978,2012,21878.083333333332
2362,75978,2013,63306.70833333334
2363,75978,2014,108173.45833333333
2364,75978,2015,116534.125
2365,75978,2016,92131.125
2366,75979,2011,34002.0
2367,75979,2012,34645.5
2368,75979,2013,36275.5
2369,75979,2014,38325.0
2370,75979,2015,38618.45833333333
2371,75979,2016,37412.416666666664
2372,75980,2011,40696.0
2373,75980,2012,42568.541666666664
2374,75980,2013,41810.291666666664
2375,75980,2014,39096.20833333333
2376,75980,2015,38833.416666666664
2377,75980,2016,38525.08333333333
2378,76001,2011,71285.0
2379,76001,2012,72141.375
2380,76001,2013,73798.20833333333
2381,76001,2014,76025.66666666667
2382,76001,2015,76471.125
2383,76001,2016,77484.70833333333
2384,76002,2011,79424.0
2385,76002,2012,80280.375
2386,76002,2013,80122.625
2387,76002,2014,80719.33333333333
2388,76002,2015,81917.20833333333
2389,76002,2016,82380.66666666667
2390,76006,2011,45350.0
2391,76006,2012,44944.833333333336
2392,76006,2013,44472.541666666664
2393,76006,2014,43278.58333333333
2394,76006,2015,41739.166666666664
2395,76006,2016,41617.08333333333
2396,76008,2011,99147.0
2397,76008,2012,100627.375
2398,76008,2013,102460.125
2399,76008,2014,103635.66666666667
2400,76008,2015,106341.04166666667
2401,76008,2016,110332.66666666667
2402,76009,2011,50000.0
2403,76009,2012,52036.666666666664
2404,76009,2013,52642.0
2405,76009,2014,51520.5
2406,76009,2015,52008.458333333336
2407,76009,2016,51830.375
2408,76010,2011,32136.0
2409,76010,2012,31792.583333333332
2410,76010,2013,31288.583333333332
2411,76010,2014,31204.958333333332
2412,76010,2015,31172.708333333332
2413,76010,2016,31930.208333333332
2414,76011,2011,32585.0
2415,76011,2012,33249.083333333336
2416,76011,2013,34136.541666666664
2417,76011,2014,34407.125
2418,76011,2015,34286.0
2419,76011,2016,34482.75
2420,76012,2011,60827.0
2421,76012,2012,60085.458333333336
2422,76012,2013,57924.541666666664
2423,76012,2014,57155.125
2424,76012,2015,57139.958333333336
2425,76012,2016,57951.5
2426,76013,2011,46469.0
2427,76013,2012,47619.5
2428,76013,2013,49474.291666666664
2429,76013,2014,48411.916666666664
2430,76013,2015,46949.166666666664
2431,76013,2016,47345.625
2432,76014,2011,41984.0
2433,76014,2012,42115.08333333333
2434,76014,2013,42405.83333333333
2435,76014,2014,44616.333333333336
2436,76014,2015,47108.75
2437,76014,2016,48272.666666666664
2438,76015,2011,46284.0
2439,76015,2012,47315.875
2440,76015,2013,48033.541666666664
2441,76015,2014,47791.5
2442,76015,2015,49165.375
2443,76015,2016,51231.416666666664
2444,76016,2011,82117.0
2445,76016,2012,81823.95833333333
2446,76016,2013,81607.95833333333
2447,76016,2014,83460.95833333333
2448,76016,2015,84205.95833333333
2449,76016,2016,84865.83333333333
2450,76017,2011,67662.0
2451,76017,2012,68139.20833333333
2452,76017,2013,68540.29166666667
2453,76017,2014,67949.75
2454,76017,2015,67986.08333333333
2455,76017,2016,67349.79166666667
2456,76018,2011,65613.0
2457,76018,2012,64441.375
2458,76018,2013,63966.208333333336
2459,76018,2014,63547.166666666664
2460,76018,2015,62137.25
2461,76018,2016,61356.583333333336
2462,76020,2011,57418.0
2463,76020,2012,57161.25
2464,76020,2013,57221.875
2465,76020,2014,57194.291666666664
2466,76020,2015,57339.25
2467,76020,2016,58299.458333333336
2468,76021,2011,63660.0
2469,76021,2012,63903.75
2470,76021,2013,64664.666666666664
2471,76021,2014,64055.541666666664
2472,76021,2015,64462.5
2473,76021,2016,65545.41666666667
2474,76022,2011,57210.0
2475,76022,2012,57948.291666666664
2476,76022,2013,55983.833333333336
2477,76022,2014,52170.166666666664
2478,76022,2015,51187.541666666664
2479,76022,2016,51663.166666666664
2480,76023,2011,52750.0
2481,76023,2012,52097.833333333336
2482,76023,2013,50405.791666666664
2483,76023,2014,52062.125
2484,76023,2015,53860.208333333336
2485,76023,2016,52558.166666666664
2486,76028,2011,70571.0
2487,76028,2012,71854.75
2488,76028,2013,71172.45833333333
2489,76028,2014,70606.58333333333
2490,76028,2015,72049.95833333333
2491,76028,2016,73616.29166666667
2492,76031,2011,45651.0
2493,76031,2012,46506.291666666664
2494,76031,2013,46950.5
2495,76031,2014,48721.416666666664
2496,76031,2015,49439.041666666664
2497,76031,2016,49095.958333333336
2498,76033,2011,51825.0
2499,76033,2012,52157.041666666664
2500,76033,2013,53025.708333333336
2501,76033,2014,52849.708333333336
2502,76033,2015,52029.75
2503,76033,2016,53091.458333333336
2504,76034,2011,160000.0
2505,76034,2012,158740.625
2506,76034,2013,155135.125
2507,76034,2014,152001.79166666666
2508,76034,2015,151809.25
2509,76034,2016,157514.70833333334
2510,76035,2011,79844.0
2511,76035,2012,85635.5
2512,76035,2013,87392.16666666667
2513,76035,2014,83354.0
2514,76035,2015,92367.0
2515,76035,2016,102543.79166666667
2516,76036,2011,62844.0
2517,76036,2012,64666.708333333336
2518,76036,2013,65473.958333333336
2519,76036,2014,65203.0
2520,76036,2015,64334.875
2521,76036,2016,66016.70833333333
2522,76039,2011,57813.0
2523,76039,2012,58650.416666666664
2524,76039,2013,58796.208333333336
2525,76039,2014,59403.333333333336
2526,76039,2015,60350.333333333336
2527,76039,2016,61137.041666666664
2528,76040,2011,46858.0
2529,76040,2012,46054.708333333336
2530,76040,2013,45577.041666666664
2531,76040,2014,46135.833333333336
2532,76040,2015,46648.708333333336
2533,76040,2016,49811.25
2534,76041,2011,67614.0
2535,76041,2012,61232.625
2536,76041,2013,56871.375
2537,76041,2014,53522.833333333336
2538,76041,2015,49890.75
2539,76041,2016,51198.166666666664
2540,76043,2011,48316.0
2541,76043,2012,49822.916666666664
2542,76043,2013,53170.958333333336
2543,76043,2014,53172.708333333336
2544,76043,2015,51857.916666666664
2545,76043,2016,51476.208333333336
2546,76044,2011,58581.0
2547,76044,2012,56486.375
2548,76044,2013,57486.791666666664
2549,76044,2014,61770.0
2550,76044,2015,60170.916666666664
2551,76044,2016,59109.625
2552,76048,2011,46822.0
2553,76048,2012,47358.791666666664
2554,76048,2013,48276.125
2555,76048,2014,47727.125
2556,76048,2015,47273.333333333336
2557,76048,2016,48088.958333333336
2558,76049,2011,63404.0
2559,76049,2012,63773.958333333336
2560,76049,2013,64177.458333333336
2561,76049,2014,62712.416666666664
2562,76049,2015,62510.833333333336
2563,76049,2016,64706.083333333336
2564,76050,2011,64306.0
2565,76050,2012,62561.833333333336
2566,76050,2013,61972.708333333336
2567,76050,2014,62626.583333333336
2568,76050,2015,63038.458333333336
2569,76050,2016,64302.625
2570,76051,2011,76040.0
2571,76051,2012,74658.20833333333
2572,76051,2013,74966.125
2573,76051,2014,75971.16666666667
2574,76051,2015,77516.83333333333
2575,76051,2016,80347.66666666667
2576,76052,2011,96084.0
2577,76052,2012,91732.79166666667
2578,76052,2013,90748.5
2579,76052,2014,98591.75
2580,76052,2015,103548.33333333333
2581,76052,2016,99118.91666666667
2582,76053,2011,47269.0
2583,76053,2012,46188.375
2584,76053,2013,45113.125
2585,76053,2014,46776.416666666664
2586,76053,2015,48972.833333333336
2587,76053,2016,50485.5
2588,76054,2011,94492.0
2589,76054,2012,96465.29166666667
2590,76054,2013,95766.83333333333
2591,76054,2014,93870.79166666667
2592,76054,2015,89750.0
2593,76054,2016,85525.16666666667
2594,76055,2011,41371.0
2595,76055,2012,40205.33333333333
2596,76055,2013,44052.291666666664
2597,76055,2014,45336.708333333336
2598,76055,2015,41758.33333333333
2599,76055,2016,42756.708333333336
2600,76058,2011,50750.0
2601,76058,2012,51157.875
2602,76058,2013,54020.666666666664
2603,76058,2014,57024.166666666664
2604,76058,2015,57615.666666666664
2605,76058,2016,57733.666666666664
2606,76059,2011,26875.0
2607,76059,2012,27129.583333333332
2608,76059,2013,32346.75
2609,76059,2014,33626.375
2610,76059,2015,35269.58333333333
2611,76059,2016,40004.666666666664
2612,76060,2011,59648.0
2613,76060,2012,64183.375
2614,76060,2013,71462.75
2615,76060,2014,75579.125
2616,76060,2015,76593.125
2617,76060,2016,75003.54166666667
2618,76061,2011,51477.0
2619,76061,2012,52362.083333333336
2620,76063,2011,91209.0
2621,76063,2012,90651.08333333333
2622,76063,2013,91193.54166666667
2623,76063,2014,89265.125
2624,76063,2015,87773.66666666667
2625,76063,2016,89127.20833333333
2626,76064,2011,60197.0
2627,76064,2012,61077.75
2628,76064,2013,70314.70833333333
2629,76064,2014,81901.04166666667
2630,76064,2015,87994.79166666667
2631,76064,2016,77627.79166666666
2632,76065,2011,81250.0
2633,76065,2012,81900.0
2634,76065,2013,82094.125
2635,76065,2014,82239.875
2636,76065,2015,84361.08333333333
2637,76065,2016,84292.79166666667
2638,76066,2011,68497.0
2639,76066,2012,69835.45833333333
2640,76066,2013,75908.0
2641,76066,2014,76779.5
2642,76066,2015,66232.0
2643,76066,2016,59938.708333333336
2644,76067,2011,38983.0
2645,76067,2012,40313.33333333333
2646,76067,2013,40858.33333333333
2647,76067,2014,39748.416666666664
2648,76067,2015,38501.33333333333
2649,76067,2016,38633.25
2650,76070,2011,49444.0
2651,76070,2012,50986.666666666664
2652,76070,2013,54507.416666666664
2653,76070,2014,56092.75
2654,76070,2015,56448.708333333336
2655,76071,2011,49754.0
2656,76071,2012,52812.25
2657,76071,2013,59922.916666666664
2658,76071,2014,66041.79166666667
2659,76071,2015,65926.45833333333
2660,76071,2016,61359.416666666664
2661,76073,2011,66250.0
2662,76073,2012,60799.75
2663,76073,2013,55061.875
2664,76073,2014,55411.708333333336
2665,76073,2015,54587.291666666664
2666,76073,2016,53958.0
2667,76077,2011,44515.0
2668,76077,2012,81960.95833333334
2669,76077,2013,101853.375
2670,76077,2014,58424.916666666664
2671,76078,2011,63125.0
2672,76078,2012,61794.666666666664
2673,76078,2013,62624.958333333336
2674,76078,2014,64168.958333333336
2675,76078,2015,63802.0
2676,76078,2016,63748.125
2677,76082,2011,54270.0
2678,76082,2012,55973.0
2679,76082,2013,57869.541666666664
2680,76082,2014,56898.125
2681,76082,2015,57274.25
2682,76082,2016,59322.875
2683,76084,2011,60297.0
2684,76084,2012,58792.791666666664
2685,76084,2013,55937.791666666664
2686,76084,2014,52952.875
2687,76084,2015,51730.625
2688,76084,2016,53602.916666666664
2689,76085,2011,60853.0
2690,76085,2012,63429.166666666664
2691,76085,2013,62728.416666666664
2692,76085,2014,60197.291666666664
2693,76085,2015,60648.291666666664
2694,76085,2016,66416.70833333333
2695,76086,2011,43236.0
2696,76086,2012,44775.958333333336
2697,76086,2013,47214.875
2698,76086,2014,49496.583333333336
2699,76086,2015,51191.416666666664
2700,76086,2016,51630.166666666664
2701,76087,2011,82153.0
2702,76087,2012,81277.125
2703,76087,2013,77482.08333333333
2704,76087,2014,75228.41666666667
2705,76087,2015,76432.08333333333
2706,76087,2016,78390.5
2707,76088,2011,64067.0
2708,76088,2012,67397.70833333333
2709,76088,2013,66899.375
2710,76088,2014,62309.291666666664
2711,76088,2015,65660.375
2712,76088,2016,72435.29166666667
2713,76092,2011,183656.0
2714,76092,2012,182416.66666666666
2715,76092,2013,177109.95833333334
2716,76092,2014,172135.5
2717,76092,2015,177462.0
2718,76092,2016,185507.125
2719,76093,2011,62083.0
2720,76093,2012,64121.291666666664
2721,76093,2013,62243.375
2722,76093,2014,61724.041666666664
2723,76093,2015,61577.625
2724,76093,2016,53065.541666666664
2725,76102,2011,43537.0
2726,76102,2012,46471.208333333336
2727,76102,2013,49616.458333333336
2728,76102,2014,50830.791666666664
2729,76102,2015,52164.0
2730,76102,2016,55009.625
2731,76103,2011,39272.0
2732,76103,2012,39190.20833333333
2733,76103,2013,39333.33333333333
2734,76103,2014,37836.0
2735,76103,2015,36002.083333333336
2736,76103,2016,36123.33333333333
2737,76104,2011,20653.0
2738,76104,2012,20918.958333333332
2739,76104,2013,21727.375
2740,76104,2014,21578.583333333332
2741,76104,2015,21733.75
2742,76104,2016,22957.666666666668
2743,76105,2011,26434.0
2744,76105,2012,25543.5
2745,76105,2013,24647.0
2746,76105,2014,25157.583333333332
2747,76105,2015,25030.083333333332
2748,76105,2016,24445.083333333332
2749,76106,2011,29942.0
2750,76106,2012,30079.583333333332
2751,76106,2013,30843.291666666668
2752,76106,2014,32698.041666666668
2753,76106,2015,34132.791666666664
2754,76106,2016,34758.208333333336
2755,76107,2011,48680.0
2756,76107,2012,49881.416666666664
2757,76107,2013,51153.666666666664
2758,76107,2014,53601.666666666664
2759,76107,2015,55117.875
2760,76107,2016,57246.458333333336
2761,76108,2011,60169.0
2762,76108,2012,60425.208333333336
2763,76108,2013,59496.916666666664
2764,76108,2014,58182.416666666664
2765,76108,2015,58566.541666666664
2766,76108,2016,60280.291666666664
2767,76109,2011,58714.0
2768,76109,2012,59151.666666666664
2769,76109,2013,59078.916666666664
2770,76109,2014,60002.375
2771,76109,2015,63420.416666666664
2772,76109,2016,65284.958333333336
2773,76110,2011,37144.0
2774,76110,2012,37478.75
2775,76110,2013,38757.58333333333
2776,76110,2014,39967.25
2777,76110,2015,40319.166666666664
2778,76110,2016,42233.041666666664
2779,76111,2011,40348.0
2780,76111,2012,41249.33333333333
2781,76111,2013,41198.95833333333
2782,76111,2014,40126.416666666664
2783,76111,2015,40346.45833333333
2784,76111,2016,41651.916666666664
2785,76112,2011,37659.0
2786,76112,2012,37582.625
2787,76112,2013,37139.916666666664
2788,76112,2014,36630.95833333333
2789,76112,2015,37461.70833333333
2790,76112,2016,38446.25
2791,76114,2011,39156.0
2792,76114,2012,38021.20833333333
2793,76114,2013,37435.291666666664
2794,76114,2014,37876.58333333333
2795,76114,2015,38428.875
2796,76114,2016,39484.625
2797,76115,2011,26303.0
2798,76115,2012,26500.166666666668
2799,76115,2013,27283.958333333332
2800,76115,2014,28833.0
2801,76115,2015,31763.041666666668
2802,76115,2016,34398.583333333336
2803,76116,2011,42658.0
2804,76116,2012,41827.08333333333
2805,76116,2013,41367.20833333333
2806,76116,2014,41916.416666666664
2807,76116,2015,42862.416666666664
2808,76116,2016,44875.708333333336
2809,76117,2011,39812.0
2810,76117,2012,39934.416666666664
2811,76117,2013,39505.0
2812,76117,2014,40287.375
2813,76117,2015,41448.541666666664
2814,76117,2016,42128.666666666664
2815,76118,2011,58887.0
2816,76118,2012,60775.791666666664
2817,76118,2013,62324.166666666664
2818,76118,2014,61432.666666666664
2819,76118,2015,61619.666666666664
2820,76118,2016,62903.291666666664
2821,76119,2011,29289.0
2822,76119,2012,28840.5
2823,76119,2013,28568.791666666668
2824,76119,2014,28674.083333333332
2825,76119,2015,29885.25
2826,76119,2016,31668.083333333332
2827,76120,2011,46716.0
2828,76120,2012,45789.75
2829,76120,2013,42139.5
2830,76120,2014,40011.916666666664
2831,76120,2015,40157.291666666664
2832,76120,2016,40748.95833333333
2833,76123,2011,83774.0
2834,76123,2012,82474.0
2835,76123,2013,81175.75
2836,76123,2014,81976.5
2837,76123,2015,82277.625
2838,76123,2016,81639.125
2839,76126,2011,76549.0
2840,76126,2012,75916.33333333333
2841,76126,2013,75895.04166666667
2842,76126,2014,75515.33333333333
2843,76126,2015,74733.375
2844,76126,2016,76639.125
2845,76127,2011,105750.0
2846,76127,2012,103685.70833333333
2847,76127,2013,140701.20833333334
2848,76127,2014,115330.95833333333
2849,76127,2015,65831.5
2850,76127,2016,64511.125
2851,76131,2011,72037.0
2852,76131,2012,72501.20833333333
2853,76131,2013,75341.79166666667
2854,76131,2014,76633.0
2855,76131,2015,75075.45833333333
2856,76131,2016,75133.91666666667
2857,76132,2011,48319.0
2858,76132,2012,48132.125
2859,76132,2013,48766.458333333336
2860,76132,2014,49817.25
2861,76132,2015,50690.958333333336
2862,76132,2016,51311.291666666664
2863,76133,2011,52517.0
2864,76133,2012,52532.708333333336
2865,76133,2013,51775.208333333336
2866,76133,2014,51516.25
2867,76133,2015,51603.625
2868,76133,2016,51877.0
2869,76134,2011,48499.0
2870,76134,2012,48741.125
2871,76134,2013,48722.833333333336
2872,76134,2014,48576.791666666664
2873,76134,2015,48208.375
2874,76134,2016,47151.0
2875,76135,2011,50036.0
2876,76135,2012,50556.0
2877,76135,2013,52051.708333333336
2878,76135,2014,51983.0
2879,76135,2015,52106.083333333336
2880,76135,2016,56630.541666666664
2881,76137,2011,68810.0
2882,76137,2012,67231.58333333333
2883,76137,2013,66118.08333333333
2884,76137,2014,66740.95833333333
2885,76137,2015,67966.45833333333
2886,76137,2016,69295.95833333333
2887,76140,2011,50717.0
2888,76140,2012,51386.5
2889,76140,2013,51295.416666666664
2890,76140,2014,51588.333333333336
2891,76140,2015,52772.833333333336
2892,76140,2016,52674.083333333336
2893,76148,2011,62252.0
2894,76148,2012,60950.916666666664
2895,76148,2013,59603.0
2896,76148,2014,60666.916666666664
2897,76148,2015,62781.291666666664
2898,76148,2016,63473.75
2899,76155,2011,41982.0
2900,76155,2012,44513.75
2901,76155,2013,46124.625
2902,76155,2014,44574.875
2903,76155,2015,43759.375
2904,76155,2016,47037.666666666664
2905,76164,2011,37002.0
2906,76164,2012,36703.541666666664
2907,76164,2013,35434.291666666664
2908,76164,2014,34548.0
2909,76164,2015,33405.291666666664
2910,76164,2016,33342.625
2911,76177,2011,80048.0
2912,76177,2012,80442.875
2913,76177,2013,81306.75
2914,76177,2014,82561.54166666667
2915,76177,2015,83518.08333333333
2916,76177,2016,87265.41666666667
2917,76179,2011,72019.0
2918,76179,2012,72919.79166666667
2919,76179,2013,74651.58333333333
2920,76179,2014,75608.5
2921,76179,2015,76630.75
2922,76179,2016,79525.125
2923,76180,2011,52844.0
2924,76180,2012,52225.416666666664
2925,76180,2013,51910.0
